Date,AAPL,IBM,CSCO,MSFT
2010-06-24,268.999989,128.190002,22.57,25
2010-06-25,266.699989,127.120003,22.18,24.530001
2010-06-28,268.299999,128.979996,22.42,24.309999
2010-06-29,256.170002,125.089996,21.620001,23.309999
2010-06-30,251.530003,123.480003,21.309999,23.01
2010-07-01,248.48,122.57,21.26,23.16
2010-07-02,246.939991,121.860001,21.129999,23.27
2010-07-06,248.62999,123.459999,21.34,23.82
2010-07-07,258.670006,127,22.48,24.299999
2010-07-08,258.089993,127.970001,22.549999,24.41
2010-07-09,259.619987,127.959999,22.700001,24.27
2010-07-12,257.290001,128.669998,22.860001,24.83
2010-07-13,251.799995,130.479996,23.09,25.129999
2010-07-14,252.730003,130.720001,23.74,25.440001
2010-07-15,251.450001,130.720001,23.92,25.51
2010-07-16,249.900005,128.029999,22.75,24.889999
2010-07-19,245.580013,129.789993,22.73,25.23
2010-07-20,251.890011,126.550003,23.049999,25.48
2010-07-21,254.239998,125.269997,22.559999,25.120001
2010-07-22,259.02,127.470001,23.27,25.84
2010-07-23,259.939995,128.380005,23.35,25.809999
2010-07-26,259.280006,128.410004,23.610001,26.1
2010-07-27,264.080009,128.630005,23.299999,26.16
2010-07-28,260.959991,128.429993,23.389999,25.950001
2010-07-29,258.109993,128.020004,23.209999,26.030001
2010-07-30,257.25,128.399994,23.07,25.809999
2010-08-02,261.849998,130.759995,23.799999,26.33
2010-08-03,261.93,130.369995,23.82,26.16
2010-08-04,262.980011,131.270004,24.139999,25.73
2010-08-05,261.700008,131.830002,24.17,25.370001
2010-08-06,260.090012,130.139999,24.07,25.549999
2010-08-09,261.749996,132,24.77,25.610001
2010-08-10,259.409996,131.839996,24.309999,25.07
2010-08-11,250.189999,129.830002,23.73,24.860001
2010-08-12,251.790009,128.300003,21.360001,24.49
2010-08-13,249.099987,127.870003,21.360001,24.4
2010-08-16,247.640007,127.769997,21.91,24.5
2010-08-17,251.970013,128.449997,22.049999,24.709999
2010-08-18,253.070011,129.389999,22.41,24.82
2010-08-19,249.880005,128.899994,22.219999,24.440001
2010-08-20,249.639999,127.5,22.23,24.23
2010-08-23,245.799992,126.470001,21.68,24.280001
2010-08-24,239.930004,124.900002,21.129999,24.040001
2010-08-25,242.889992,125.269997,21.209999,24.1
2010-08-26,240.279999,122.779999,20.700001,23.82
2010-08-27,241.620003,124.730003,20.809999,23.93
2010-08-30,242.499996,123.400002,20.32,23.639999
2010-08-31,243.10001,123.129997,19.99,23.469999
2010-09-01,250.330002,125.769997,20.26,23.9
2010-09-02,252.169991,125.040001,20.52,23.940001
2010-09-03,258.770008,127.580002,21.040001,24.290001
2010-09-07,257.810013,125.949997,20.58,23.959999
2010-09-08,262.92001,126.080002,20.639999,23.93
2010-09-09,263.07,126.360001,20.610001,24.01
2010-09-10,263.410007,127.989998,20.620001,23.85
2010-09-13,267.039997,129.610001,21.26,25.110001
2010-09-14,268.059994,128.850006,21.450001,25.030001
2010-09-15,270.21999,129.429993,21.59,25.120001
2010-09-16,276.569988,129.669998,21.93,25.33
2010-09-17,275.369987,130.190002,21.860001,25.219999
2010-09-20,283.230007,131.789993,21.75,25.43
2010-09-21,283.769993,131.979996,21.639999,25.15
2010-09-22,287.750004,132.570007,21.67,24.610001
2010-09-23,288.919991,131.669998,21.530001,24.43
2010-09-24,292.319988,134.110001,22.09,24.780001
2010-09-27,291.159988,134.649994,22.110001,24.73
2010-09-28,286.859997,134.889999,21.860001,24.68
2010-09-29,287.369995,135.479996,21.870001,24.5
2010-09-30,283.749992,134.139999,21.9,24.49
2010-10-01,282.520004,135.639999,21.91,24.379999
2010-10-04,278.639996,135.25,21.76,23.91
2010-10-05,288.939991,137.660004,21.99,24.35
2010-10-06,289.19001,137.839996,22.299999,24.43
2010-10-07,289.219997,138.720001,22.389999,24.530001
2010-10-08,294.069988,138.850006,22.48,24.57
2010-10-11,295.360004,139.660004,22.469999,24.59
2010-10-12,298.539997,139.850006,22.620001,24.83
2010-10-13,300.140007,140.369995,23.18,25.34
2010-10-14,302.30999,141.5,23.07,25.23
2010-10-15,314.739994,141.059998,23.360001,25.540001
2010-10-18,317.999989,142.830002,23.299999,25.82
2010-10-19,309.489994,138.029999,22.969999,25.1
2010-10-20,310.529991,139.070007,23.4,25.309999
2010-10-21,309.520008,139.830002,23.26,25.42
2010-10-22,307.470001,139.669998,23.48,25.379999
2010-10-25,308.839993,139.839996,23.610001,25.190001
2010-10-26,308.049988,140.669998,23.4,25.9
2010-10-27,307.830009,141.429993,23.290001,26.049999
2010-10-28,305.23999,140.899994,23.190001,26.280001
2010-10-29,300.98,143.600006,22.860001,26.67
2010-11-01,304.179993,143.320007,22.92,26.950001
2010-11-02,309.360004,143.839996,23.17,27.389999
2010-11-03,312.800003,144.169998,23.709999,27.030001
2010-11-04,318.270008,146.789993,24.209999,27.139999
2010-11-05,317.130009,146.919998,24.26,26.85
2010-11-08,318.620003,146.460007,24.389999,26.809999
2010-11-09,316.079998,146.139999,24.35,26.950001
2010-11-10,318.030003,146.550003,24.49,26.940001
2010-11-11,316.649998,145.429993,20.52,26.68
2010-11-12,308.029987,143.740005,20.15,26.27
2010-11-15,307.040005,143.639999,19.950001,26.200001
2010-11-16,301.59,142.240005,19.440001,25.809999
2010-11-17,300.499989,141.949997,19.41,25.57
2010-11-18,308.429996,144.360001,19.610001,25.84
2010-11-19,306.730011,145.050003,19.610001,25.690001
2010-11-22,313.359989,145.389999,19.559999,25.73
2010-11-23,308.730003,143.179993,19.200001,25.120001
2010-11-24,314.799995,145.809998,19.459999,25.370001
2010-11-26,315,143.899994,19.49,25.25
2010-11-29,316.870003,142.889999,19.440001,25.309999
2010-11-30,311.150005,141.460007,19.16,25.26
2010-12-01,316.400005,144.410004,19.32,26.040001
2010-12-02,318.150005,145.179993,19.219999,26.889999
2010-12-03,317.440002,145.380005,19.07,27.02
2010-12-06,320.149998,144.990005,19.43,26.84
2010-12-07,318.210007,144.020004,19.389999,26.870001
2010-12-08,321.009991,144.979996,19.35,27.23
2010-12-09,319.760002,144.300003,19.700001,27.08
2010-12-10,320.559994,144.820007,19.700001,27.34
2010-12-13,321.670006,144.279999,19.58,27.25
2010-12-14,320.290001,145.820007,19.540001,27.620001
2010-12-15,320.359989,144.720001,19.469999,27.85
2010-12-16,321.249996,144.550003,19.75,27.99
2010-12-17,320.610008,145,19.549999,27.9
2010-12-20,322.209991,144.509995,19.620001,27.809999
2010-12-21,324.199997,145.740005,19.530001,28.07
2010-12-22,325.159992,145.949997,19.559999,28.190001
2010-12-23,323.60001,145.889999,19.690001,28.299999
2010-12-27,324.680008,145.339996,20.16,28.07
2010-12-28,325.470013,145.710007,20.35,28.01
2010-12-29,325.290009,146.520004,20.25,27.969999
2010-12-30,323.660011,146.669998,20.23,27.85
2010-12-31,322.560013,146.759995,20.23,27.91
2011-01-03,329.57,147.479996,20.49,27.98
2011-01-04,331.290012,147.639999,20.52,28.09
2011-01-05,334.000008,147.050003,20.77,28
2011-01-06,333.729988,148.660004,20.950001,28.82
2011-01-07,336.120003,147.929993,20.969999,28.6
2011-01-10,342.450001,147.639999,20.790001,28.219999
2011-01-11,341.639996,147.279999,20.879999,28.110001
2011-01-12,344.420006,149.100006,21.120001,28.549999
2011-01-13,345.680008,148.820007,21.08,28.190001
2011-01-14,348.479992,150,21.209999,28.299999
2011-01-18,340.650013,150.649994,21.219999,28.66
2011-01-19,338.840012,155.690002,20.82,28.469999
2011-01-20,332.680004,155.800003,20.77,28.35
2011-01-21,326.720001,155.5,20.73,28.02
2011-01-24,337.449993,159.630005,21.17,28.379999
2011-01-25,341.39999,161.440002,21.540001,28.450001
2011-01-26,343.850006,161.039993,21.42,28.780001
2011-01-27,343.209991,161.070007,21.440001,28.870001
2011-01-28,336.100002,159.210007,20.93,27.75
2011-01-31,339.319996,162,21.15,27.73
2011-02-01,345.030006,163.559998,21.469999,27.99
2011-02-02,344.320004,163.300003,21.620001,27.940001
2011-02-03,343.44001,163.529999,21.91,27.65
2011-02-04,346.5,164,22.049999,27.77
2011-02-07,351.87999,164.820007,22.030001,28.200001
2011-02-08,355.200012,166.050003,21.99,28.280001
2011-02-09,358.16,164.649994,22.040001,27.969999
2011-02-10,354.539997,164.089996,18.92,27.5
2011-02-11,356.85001,163.850006,18.700001,27.25
2011-02-14,359.179996,163.220001,18.809999,27.23
2011-02-15,359.900013,162.839996,18.67,26.959999
2011-02-16,363.129993,163.399994,18.58,27.02
2011-02-17,358.300003,164.240005,18.68,27.209999
2011-02-18,350.560013,164.839996,18.85,27.059999
2011-02-22,338.609993,161.949997,18.59,26.59
2011-02-23,342.619991,160.179993,18.4,26.59
2011-02-24,342.879997,160.770004,18.360001,26.77
2011-02-25,348.160011,162.279999,18.639999,26.549999
2011-02-28,353.210007,161.880005,18.559999,26.58
2011-03-01,349.309998,159.970001,18.559999,26.16
2011-03-02,352.119995,160.160004,18.5,26.08
2011-03-03,359.560005,163.479996,18.530001,26.200001
2011-03-04,359.999989,161.830002,18.4,25.950001
2011-03-07,355.359989,159.929993,18.200001,25.719999
2011-03-08,355.759998,162.279999,18.219999,25.91
2011-03-09,352.46999,165.860001,18.120001,25.889999
2011-03-10,346.669991,162.020004,17.92,25.41
2011-03-11,351.990005,162.429993,17.950001,25.68
2011-03-14,353.560001,161.389999,17.85,25.690001
2011-03-15,345.429989,159.020004,17.389999,25.389999
2011-03-16,330.01001,153,17.049999,24.790001
2011-03-17,334.639996,154.179993,17,24.780001
2011-03-18,330.669998,155.889999,17.139999,24.799999
2011-03-21,339.299995,157.679993,17.389999,25.33
2011-03-22,341.200012,158,17.450001,25.299999
2011-03-23,339.190006,159.529999,17.58,25.540001
2011-03-24,344.970005,160.039993,17.360001,25.809999
2011-03-25,351.540009,162.179993,17.280001,25.620001
2011-03-28,350.44001,161.369995,17.190001,25.41
2011-03-29,350.959995,162.880005,17.440001,25.49
2011-03-30,348.630009,163.600006,17.33,25.610001
2011-03-31,348.510006,163.070007,17.15,25.389999
2011-04-01,344.560009,164.270004,17.040001,25.48
2011-04-04,341.189999,164.25,17.059999,25.549999
2011-04-05,338.889999,163.990005,17.219999,25.780001
2011-04-06,338.039993,164.039993,18.07,26.15
2011-04-07,338.079994,164.380005,17.91,26.200001
2011-04-08,335.060005,164.050003,17.65,26.07
2011-04-11,330.799988,163.949997,17.469999,25.98
2011-04-12,332.399998,163.25,17.440001,25.639999
2011-04-13,336.12999,163.949997,17.25,25.629999
2011-04-14,332.419998,164.970001,17.17,25.42
2011-04-15,327.459991,166.210007,17.030001,25.370001
2011-04-18,331.849998,165.940002,16.73,25.08
2011-04-19,337.859989,165.399994,16.610001,25.15
2011-04-20,342.41,164.75,16.93,25.76
2011-04-21,350.699989,168.279999,16.940001,25.52
2011-04-25,353.010002,167.669998,17.1,25.610001
2011-04-26,350.42001,168.490005,17.52,26.190001
2011-04-27,350.14999,170.369995,17.190001,26.379999
2011-04-28,346.749992,170.779999,17.290001,26.709999
2011-04-29,350.12999,170.580002,17.52,25.92
2011-05-02,346.279995,172.149994,17.58,25.66
2011-05-03,348.200012,172.869995,17.41,25.809999
2011-05-04,349.570004,170.619995,17.469999,26.059999
2011-05-05,346.749992,168.460007,17.48,25.790001
2011-05-06,346.660004,168.889999,17.559999,25.870001
2011-05-09,347.599998,169.100006,17.6,25.83
2011-05-10,349.450001,170.380005,17.790001,25.67
2011-05-11,347.230003,169.5,17.780001,25.360001
2011-05-12,346.569988,172.240005,16.93,25.32
2011-05-13,340.499996,169.919998,16.879999,25.030001
2011-05-16,333.299992,168.860001,16.6,24.57
2011-05-17,336.140003,170.5,16.639999,24.52
2011-05-18,339.869995,170.440002,16.65,24.690001
2011-05-19,340.53001,170.589996,16.66,24.719999
2011-05-20,335.220009,170.160004,16.530001,24.49
2011-05-23,334.39999,168.259995,16.35,24.17
2011-05-24,332.190006,167.990005,16.27,24.15
2011-05-25,336.779991,167.75,16.190001,24.190001
2011-05-26,335.000004,167.179993,16.25,24.67
2011-05-27,337.409992,167.5,16.459999,24.76
2011-05-31,347.82999,168.929993,16.799999,25.01
2011-06-01,345.509991,166.559998,16.379999,24.43
2011-06-02,346.099991,166.089996,16.25,24.219999
2011-06-03,343.44001,165.050003,16.01,23.91
2011-06-06,338.039993,164.75,15.99,24.01
2011-06-07,332.039989,163.690002,15.51,24.059999
2011-06-08,332.239994,164.339996,15.3,23.940001
2011-06-09,331.48999,164.839996,15.31,23.959999
2011-06-10,325.900009,163.179993,15.12,23.709999
2011-06-13,326.599998,163.169998,15.06,24.040001
2011-06-14,332.439999,164.119995,15.08,24.219999
2011-06-15,326.749989,162.330002,14.84,23.74
2011-06-16,325.159992,162.669998,15.05,24
2011-06-17,320.259987,164.440002,14.97,24.26
2011-06-20,315.320007,165.020004,15.14,24.469999
2011-06-21,325.299995,166.220001,15.51,24.76
2011-06-22,322.610001,165.679993,15.36,24.65
2011-06-23,331.230011,166.119995,15.47,24.629999
2011-06-24,326.350006,165.070007,14.93,24.299999
2011-06-27,332.039989,167.619995,15.05,25.200001
2011-06-28,335.26001,170.009995,15.13,25.799999
2011-06-29,334.040009,170.539993,15.34,25.620001
2011-06-30,335.670006,171.550003,15.61,26
2011-07-01,343.260006,174.539993,15.86,26.02
2011-07-05,349.43,175.429993,15.67,26.030001
2011-07-06,351.759987,177.710007,15.56,26.33
2011-07-07,357.200005,176.479996,15.9,26.77
2011-07-08,359.709995,176.490005,15.74,26.92
2011-07-11,354.000011,174.990005,15.43,26.629999
2011-07-12,353.749992,174.050003,15.6,26.540001
2011-07-13,358.019997,174.320007,15.57,26.629999
2011-07-14,357.770004,174.229996,15.43,26.469999
2011-07-15,364.919994,175.539993,15.59,26.780001
2011-07-18,373.800011,175.279999,15.44,26.59
2011-07-19,376.849987,185.210007,15.66,27.540001
2011-07-20,386.89999,183.649994,15.82,27.059999
2011-07-21,387.290012,184.899994,16.35,27.1
2011-07-22,393.300003,185.179993,16.459999,27.530001
2011-07-25,398.499989,183.699997,16.280001,27.91
2011-07-26,403.410007,182.929993,16.290001,28.08
2011-07-27,392.59,181.350006,15.69,27.33
2011-07-28,391.819996,181.800003,16.01,27.719999
2011-07-29,390.479992,181.850006,15.97,27.4
2011-08-01,396.749989,180.75,15.83,27.27
2011-08-02,388.909996,178.050003,15.46,26.799999
2011-08-03,392.57,178.830002,15.49,26.92
2011-08-04,377.369999,171.479996,14.82,25.940001
2011-08-05,373.620007,172.979996,14.94,25.68
2011-08-08,353.210007,166.220001,13.94,24.48
2011-08-09,374.010002,170.610001,14.06,25.58
2011-08-10,363.690006,162.539993,13.73,24.200001
2011-08-11,373.700008,166.729996,15.92,25.190001
2011-08-12,376.98999,168.199997,15.99,25.1
2011-08-15,383.410004,172.990005,16.030001,25.51
2011-08-16,380.480003,171.240005,16,25.35
2011-08-17,380.440002,171.479996,15.85,25.25
2011-08-18,366.050007,163.830002,15.01,24.67
2011-08-19,356.029991,157.539993,15.08,24.049999
2011-08-22,356.439987,158.979996,15.01,23.98
2011-08-23,373.600006,164.320007,15.44,24.719999
2011-08-24,376.180012,166.759995,15.46,24.9
2011-08-25,373.720009,165.580002,15.08,24.57
2011-08-26,383.579994,169.139999,15.32,25.25
2011-08-29,389.969994,172.619995,15.74,25.84
2011-08-30,389.989994,172.509995,15.63,26.23
2011-08-31,384.830009,171.910004,15.67,26.6
2011-09-01,381.030003,170.330002,15.82,26.209999
2011-09-02,374.050003,166.979996,15.41,25.799999
2011-09-06,379.740013,165.110001,15.28,25.51
2011-09-07,383.929989,167.309998,15.88,26
2011-09-08,384.140007,165.25,16.290001,26.219999
2011-09-09,377.479988,161.369995,15.82,25.74
2011-09-12,379.939991,162.419998,16.09,25.889999
2011-09-13,384.619991,163.429993,16.35,26.040001
2011-09-14,389.299992,167.240005,16.33,26.5
2011-09-15,392.959995,170.089996,16.67,26.99
2011-09-16,400.500008,172.990005,16.620001,27.120001
2011-09-19,411.630009,173.130005,16.51,27.209999
2011-09-20,413.449997,174.720001,16.530001,26.98
2011-09-21,412.140007,173.020004,15.84,25.99
2011-09-22,401.820011,168.619995,15.33,25.059999
2011-09-23,404.299988,169.339996,15.61,25.059999
2011-09-26,403.170002,174.509995,15.99,25.440001
2011-09-27,399.260006,177.710007,16.07,25.67
2011-09-28,397.009995,177.550003,15.84,25.58
2011-09-29,390.570007,179.169998,15.85,25.450001
2011-09-30,381.319996,174.869995,15.5,24.889999
2011-10-03,374.600002,173.289993,15.19,24.530001
2011-10-04,372.500008,174.740005,15.58,25.34
2011-10-05,378.249992,176.850006,16.16,25.889999
2011-10-06,377.369999,181.690002,16.75,26.34
2011-10-07,369.799999,182.389999,16.66,26.25
2011-10-10,388.809994,186.619995,17.09,26.940001
2011-10-11,400.289989,185,16.99,27
2011-10-12,402.190006,186.119995,17.25,26.959999
2011-10-13,408.429989,186.820007,17.42,27.18
2011-10-14,421.999992,190.529999,17.549999,27.27
2011-10-17,419.990013,186.589996,17.17,26.98
2011-10-18,422.239998,178.899994,17.51,27.309999
2011-10-19,398.619991,177.389999,17.16,27.129999
2011-10-20,395.310009,177.25,17.190001,27.040001
2011-10-21,392.870007,181.630005,17.379999,27.16
2011-10-24,405.770008,182.25,17.540001,27.190001
2011-10-25,397.770012,180.360001,17.620001,26.809999
2011-10-26,400.60001,181.970001,17.610001,26.59
2011-10-27,404.69001,185.880005,18.440001,27.25
2011-10-28,404.949989,187.449997,18.559999,26.98
2011-10-31,404.779999,184.630005,18.530001,26.629999
2011-11-01,396.51001,181.350006,17.59,25.99
2011-11-02,397.410004,183.919998,17.85,26.01
2011-11-03,403.07,187.300003,18.18,26.530001
2011-11-04,400.240002,186.380005,18.030001,26.25
2011-11-07,399.730003,187.320007,18.01,26.799999
2011-11-08,406.229992,187.25,18.309999,27.16
2011-11-09,395.279995,182.240005,17.610001,26.200001
2011-11-10,385.220005,183.350006,18.610001,26.280001
2011-11-11,384.619991,187.380005,19.02,26.91
2011-11-14,379.260002,187.350006,18.940001,26.76
2011-11-15,388.829994,188.75,19.120001,26.74
2011-11-16,384.770008,186.619995,18.799999,26.07
2011-11-17,377.41,185.729996,18.48,25.540001
2011-11-18,374.94001,185.240005,18.42,25.299999
2011-11-21,369.009995,181.479996,18,25
2011-11-22,376.510006,181.309998,17.92,24.790001
2011-11-23,366.990002,177.949997,17.41,24.469999
2011-11-25,363.570004,177.059998,17.5,24.299999
2011-11-28,376.12001,182.210007,18.01,24.870001
2011-11-29,373.199997,180.940002,17.68,24.84
2011-11-30,382.199989,188,18.639999,25.58
2011-12-01,387.93,189.449997,18.58,25.280001
2011-12-02,389.700001,189.660004,18.549999,25.219999
2011-12-05,393.01001,190.839996,18.790001,25.700001
2011-12-06,390.949989,192.940002,18.73,25.66
2011-12-07,389.09,194.050003,18.99,25.6
2011-12-08,390.659996,191.580002,18.57,25.4
2011-12-09,393.62001,194.559998,18.879999,25.700001
2011-12-12,391.839996,192.179993,18.530001,25.51
2011-12-13,388.809994,191.149994,18.469999,25.76
2011-12-14,380.19001,188.720001,17.98,25.59
2011-12-15,378.939995,187.479996,18.040001,25.559999
2011-12-16,381.019989,183.570007,17.940001,26
2011-12-19,382.210003,182.889999,17.690001,25.530001
2011-12-20,395.949997,187.240005,18.41,26.030001
2011-12-21,396.450008,181.470001,17.92,25.76
2011-12-22,398.550003,182.039993,18.129999,25.809999
2011-12-23,403.330006,184.75,18.469999,26.030001
2011-12-27,406.529999,184.949997,18.58,26.040001
2011-12-28,402.640003,183.990005,18.16,25.82
2011-12-29,405.120007,186.179993,18.25,26.02
2011-12-30,405.000004,183.880005,18.08,25.959999
2012-01-03,411.23,186.300003,18.629999,26.77
2012-01-04,413.44001,185.539993,18.99,27.4
2012-01-05,418.029995,184.660004,18.92,27.68
2012-01-06,422.400002,182.539993,18.85,28.110001
2012-01-09,421.73,181.589996,18.969999,27.74
2012-01-10,423.239994,181.309998,18.83,27.84
2012-01-11,422.549992,182.320007,19.07,27.719999
2012-01-12,421.389992,180.550003,19.15,28
2012-01-13,419.810009,179.160004,19.059999,28.25
2012-01-17,424.700001,180,19.309999,28.26
2012-01-18,429.110008,181.070007,19.540001,28.23
2012-01-19,427.750004,180.520004,19.790001,28.120001
2012-01-20,420.300007,188.520004,19.92,29.709999
2012-01-23,427.409996,189.979996,19.83,29.73
2012-01-24,420.409996,191.929993,19.82,29.34
2012-01-25,446.659996,191.729996,19.83,29.559999
2012-01-26,444.62999,190.979996,19.83,29.5
2012-01-27,447.28001,190.460007,19.559999,29.23
2012-01-30,453.009995,192.5,19.559999,29.610001
2012-01-31,456.47998,192.600006,19.65,29.530001
2012-02-01,456.189987,192.619995,19.799999,29.889999
2012-02-02,455.120003,191.529999,19.799999,29.950001
2012-02-03,459.68,193.639999,20.09,30.24
2012-02-06,463.969978,192.820007,20.190001,30.200001
2012-02-07,468.830009,193.350006,20.200001,30.35
2012-02-08,476.680016,192.949997,20.43,30.66
2012-02-09,493.170006,193.130005,20,30.77
2012-02-10,493.419998,192.419998,19.9,30.5
2012-02-13,502.600021,192.619995,20.030001,30.58
2012-02-14,509.459991,192.220001,20.07,30.25
2012-02-15,497.669975,192.25,19.91,30.049999
2012-02-16,502.209999,193.020004,20.190001,31.290001
2012-02-17,502.12001,193.419998,20.290001,31.25
2012-02-21,514.850021,193.389999,20.360001,31.440001
2012-02-22,513.039993,193.869995,20.120001,31.27
2012-02-23,516.389977,197.610001,20.23,31.370001
2012-02-24,522.409981,197.759995,20.139999,31.48
2012-02-27,525.760017,197.529999,20.17,31.35
2012-02-28,535.410011,197.979996,20.200001,31.870001
2012-02-29,542.440025,196.729996,19.879999,31.74
2012-03-01,544.469978,197.529999,19.879999,32.290001
2012-03-02,545.180008,198.809998,19.76,32.080002
2012-03-05,533.160027,200.660004,19.6,31.799999
2012-03-06,530.259987,197.259995,19.48,31.559999
2012-03-07,530.69001,197.770004,19.41,31.84
2012-03-08,541.989975,199.809998,19.68,32.009998
2012-03-09,545.170021,200.619995,19.799999,31.99
2012-03-12,551.999977,201,19.83,32.040001
2012-03-13,568.099998,203.779999,20.219999,32.669998
2012-03-14,589.580009,204.720001,20.200001,32.77
2012-03-15,585.559998,206,19.91,32.849998
2012-03-16,585.569984,206.009995,20.030001,32.599998
2012-03-19,601.100006,205.720001,20.139999,32.200001
2012-03-20,605.959984,204.25,20.57,31.99
2012-03-21,602.499985,204.690002,20.5,31.91
2012-03-22,599.340019,205.490005,20.379999,32
2012-03-23,596.050011,205.479996,20.530001,32.009998
2012-03-26,606.97998,207.770004,20.84,32.59
2012-03-27,614.480019,207.179993,20.91,32.52
2012-03-28,617.62001,207.289993,21.08,32.189999
2012-03-29,609.859993,208.270004,21.030001,32.119999
2012-03-30,599.550011,208.649994,21.15,32.259998
2012-04-02,618.63002,209.470001,21.190001,32.290001
2012-04-03,629.319984,209.5,20.82,31.940001
2012-04-04,624.30999,206.050003,20.360001,31.209999
2012-04-05,633.679977,205.470001,20.219999,31.52
2012-04-09,636.229996,204.940002,19.959999,31.1
2012-04-10,628.440018,202.330002,19.549999,30.469999
2012-04-11,626.20002,202.580002,20.02,30.35
2012-04-12,622.769981,205.320007,20.059999,30.98
2012-04-13,605.22998,202.800003,19.85,30.809999
2012-04-16,580.13002,202.720001,19.73,31.08
2012-04-17,609.699989,207.449997,20.08,31.440001
2012-04-18,608.340012,200.130005,20.059999,31.139999
2012-04-19,587.439987,199.509995,19.91,31.01
2012-04-20,572.980003,199.600006,19.91,32.419998
2012-04-23,571.699974,198.619995,19.68,32.119999
2012-04-24,560.280006,200,19.42,31.92
2012-04-25,610.000023,203.570007,19.49,32.200001
2012-04-26,607.699997,205.580002,19.6,32.110001
2012-04-27,603.000023,206.809998,19.98,31.98
2012-04-30,583.979988,207.080002,20.16,32.02
2012-05-01,582.130013,208,19.98,32.009998
2012-05-02,585.97998,208.059998,19.84,31.799999
2012-05-03,581.819992,207.240005,19.719999,31.76
2012-05-04,565.25,204.990005,19.120001,30.98
2012-05-07,569.480003,203.75,19.08,30.65
2012-05-08,568.18,201.479996,18.709999,30.5
2012-05-09,569.180023,201.229996,18.780001,30.76
2012-05-10,570.519974,200.600006,16.809999,30.74
2012-05-11,566.710007,201.169998,16.51,31.16
2012-05-14,558.219986,199.440002,16.709999,30.68
2012-05-15,553.169991,199.039993,16.540001,30.209999
2012-05-16,546.080002,199.729996,16.690001,29.9
2012-05-17,530.12001,197.889999,16.549999,29.719999
2012-05-18,530.37999,195.880005,16.469999,29.27
2012-05-21,561.279976,197.759995,16.67,29.75
2012-05-22,556.970024,196.820007,16.73,29.76
2012-05-23,570.559975,196.119995,16.690001,29.110001
2012-05-24,565.320015,196.089996,16.389999,29.07
2012-05-25,562.289986,194.300003,16.33,29.059999
2012-05-29,572.269974,196.460007,16.59,29.559999
2012-05-30,579.169998,194.529999,16.389999,29.34
2012-05-31,577.730019,192.899994,16.33,29.190001
2012-06-01,560.989983,189.080002,15.96,28.450001
2012-06-04,564.289978,188.539993,16.110001,28.549999
2012-06-05,562.830025,189.199997,16.120001,28.51
2012-06-06,571.460022,193.990005,16.690001,29.35
2012-06-07,571.720001,194.440002,16.58,29.23
2012-06-08,580.319984,195.139999,16.73,29.65
2012-06-11,571.169975,192.509995,16.48,28.9
2012-06-12,576.159996,194.550003,16.790001,29.290001
2012-06-13,572.160011,193.100006,16.66,29.129999
2012-06-14,571.529984,195.100006,16.92,29.34
2012-06-15,574.12999,199.100006,17.1,30.02
2012-06-18,585.779976,198.289993,17.139999,29.84
2012-06-19,587.410027,198.929993,17.18,30.700001
2012-06-20,585.739975,198.779999,17.51,30.93
2012-06-21,577.669991,193.389999,16.93,30.139999
2012-06-22,582.099998,193.699997,17.129999,30.700001
2012-06-25,570.77002,192.860001,16.940001,29.870001
2012-06-26,572.030022,191.949997,16.82,30.02
2012-06-27,574.499985,193,16.73,30.17
2012-06-28,569.04998,191.399994,16.48,29.91
2012-06-29,584.000015,195.580002,17.17,30.59
2012-07-02,592.519997,195.830002,17.08,30.559999
2012-07-03,599.409981,195.929993,17.15,30.76
2012-07-05,609.939995,195.289993,16.940001,30.700001
2012-07-06,605.879982,191.410004,16.77,30.190001
2012-07-09,613.889992,189.669998,16.65,30
2012-07-10,608.210022,186.259995,16.41,29.74
2012-07-11,604.430016,185.25,16.379999,29.299999
2012-07-12,598.900009,183.089996,15.98,28.629999
2012-07-13,604.970001,186.009995,16.309999,29.389999
2012-07-16,606.910019,184.789993,16.190001,29.440001
2012-07-17,606.93998,183.649994,16.23,29.66
2012-07-18,606.260017,188.25,16.700001,30.450001
2012-07-19,614.320015,195.339996,16.68,30.67
2012-07-20,604.300026,192.449997,16.360001,30.120001
2012-07-23,603.830002,190.830002,16.07,29.280001
2012-07-24,600.919975,190.339996,15.12,29.15
2012-07-25,574.970009,191.080002,15.42,28.83
2012-07-26,574.88002,193.949997,15.38,29.16
2012-07-27,585.159988,196.389999,15.69,29.76
2012-07-30,595.030014,196.679993,15.87,29.639999
2012-07-31,610.759987,195.979996,15.95,29.469999
2012-08-01,606.80999,195.179993,15.98,29.41
2012-08-02,607.789986,194.449997,15.74,29.190001
2012-08-03,615.70002,198.520004,16.35,29.75
2012-08-06,622.550003,198.759995,16.690001,29.950001
2012-08-07,620.910019,199.929993,17.139999,30.26
2012-08-08,619.860008,199.029999,17.16,30.33
2012-08-09,620.729988,198.419998,17.700001,30.5
2012-08-10,621.699997,199.289993,17.540001,30.42
2012-08-13,630,199.009995,17.34,30.389999
2012-08-14,631.690025,198.289993,17.17,30.129999
2012-08-15,630.829979,198.399994,17.35,30.200001
2012-08-16,636.340012,200.839996,19.02,30.780001
2012-08-17,648.110001,201.220001,19.059999,30.9
2012-08-20,665.150017,200.5,18.940001,30.74
